198.0	598.0	0.0	50.0	1.00e+10
298.0	598.0	0.0	50.0	1.00e+10
398.0	598.0	0.0	50.0	1.00e+10
498.0	598.0	0.0	50.0	1.00e+10
598.0	598.0	0.0	50.0	1.00e+10
